Date,weekday,DFEDTARL,DFEDTARU,IORR,sdate,Dater,SOFR,EFFR,RRPONTSYAWARD,,,,,,,,
3/4/2016,Friday,25,50,50,3/4/2016,3/4/2016,NA,0.36,0.25,,,,Discrepancy in observations,,,,
3/7/2016,Monday,25,50,50,3/7/2016,3/7/2016,NA,0.36,0.25,,,,,start,end,,
3/8/2016,Tuesday,25,50,50,3/8/2016,3/8/2016,NA,0.36,0.25,,,,filtered,2,2030,2028,
3/9/2016,Wednesday,25,50,50,3/9/2016,3/9/2016,NA,0.36,0.25,,,,sofr,2,1958,1956,72
3/10/2016,Thursday,25,50,50,3/10/2016,3/10/2016,NA,0.36,0.25,,,,,,,,
3/11/2016,Friday,25,50,50,3/11/2016,3/11/2016,NA,0.36,0.25,,,,All Mondays after a holiday,,,,
3/14/2016,Monday,25,50,50,3/14/2016,3/14/2016,NA,0.36,0.25,,,,,,,,
3/15/2016,Tuesday,25,50,50,3/15/2016,3/15/2016,NA,0.37,0.25,,,,,,,,
3/16/2016,Wednesday,25,50,50,3/16/2016,3/16/2016,NA,0.37,0.25,,,,,,,,
3/17/2016,Thursday,25,50,50,3/17/2016,3/17/2016,NA,0.37,0.25,,,,,,,,
3/18/2016,Friday,25,50,50,3/18/2016,3/18/2016,NA,0.37,0.25,,,,,,,,
3/21/2016,Monday,25,50,50,3/21/2016,3/21/2016,NA,0.37,0.25,,,,,,,,
3/22/2016,Tuesday,25,50,50,3/22/2016,3/22/2016,NA,0.37,0.25,,,,,,,,
3/23/2016,Wednesday,25,50,50,3/23/2016,3/23/2016,NA,0.37,0.25,,,,,,,,
3/24/2016,Thursday,25,50,50,3/24/2016,3/24/2016,NA,0.37,#N/A,,,,,,,,
3/25/2016,Friday,25,50,50,3/25/2016,3/25/2016,NA,0.37,#N/A,,,,,,,,
3/28/2016,Monday,25,50,50,3/28/2016,3/28/2016,NA,0.37,0.25,,,,,,,,
3/29/2016,Tuesday,25,50,50,3/29/2016,3/29/2016,NA,0.37,0.25,,,,,,,,
3/30/2016,Wednesday,25,50,50,3/30/2016,3/30/2016,NA,0.37,0.25,,,,,,,,
3/31/2016,Thursday,25,50,50,3/31/2016,3/31/2016,NA,0.25,0.25,,,,,,,,
4/1/2016,Friday,25,50,50,4/1/2016,4/1/2016,NA,0.37,0.25,,,,,,,,
4/4/2016,Monday,25,50,50,4/4/2016,4/4/2016,NA,0.37,0.25,,,,,,,,
4/5/2016,Tuesday,25,50,50,4/5/2016,4/5/2016,NA,0.37,0.25,,,,,,,,
4/6/2016,Wednesday,25,50,50,4/6/2016,4/6/2016,NA,0.37,0.25,,,,,,,,
4/7/2016,Thursday,25,50,50,4/7/2016,4/7/2016,NA,0.37,0.25,,,,,,,,
4/8/2016,Friday,25,50,50,4/8/2016,4/8/2016,NA,0.37,0.25,,,,,,,,
4/11/2016,Monday,25,50,50,4/11/2016,4/11/2016,NA,0.37,0.25,,,,,,,,
4/12/2016,Tuesday,25,50,50,4/12/2016,4/12/2016,NA,0.37,0.25,,,,,,,,
4/13/2016,Wednesday,25,50,50,4/13/2016,4/13/2016,NA,0.37,0.25,,,,,,,,
4/14/2016,Thursday,25,50,50,4/14/2016,4/14/2016,NA,0.37,0.25,,,,,,,,
4/15/2016,Friday,25,50,50,4/15/2016,4/15/2016,NA,0.37,0.25,,,,,,,,
4/18/2016,Monday,25,50,50,4/18/2016,4/18/2016,NA,0.37,0.25,,,,,,,,
4/19/2016,Tuesday,25,50,50,4/19/2016,4/19/2016,NA,0.37,0.25,,,,,,,,
4/20/2016,Wednesday,25,50,50,4/20/2016,4/20/2016,NA,0.37,0.25,,,,,,,,
4/21/2016,Thursday,25,50,50,4/21/2016,4/21/2016,NA,0.37,0.25,,,,,,,,
4/22/2016,Friday,25,50,50,4/22/2016,4/22/2016,NA,0.37,0.25,,,,,,,,
4/25/2016,Monday,25,50,50,4/25/2016,4/25/2016,NA,0.37,0.25,,,,,,,,
4/26/2016,Tuesday,25,50,50,4/26/2016,4/26/2016,NA,0.37,0.25,,,,,,,,
4/27/2016,Wednesday,25,50,50,4/27/2016,4/27/2016,NA,0.37,0.25,,,,,,,,
4/28/2016,Thursday,25,50,50,4/28/2016,4/28/2016,NA,0.37,0.25,,,,,,,,
4/29/2016,Friday,25,50,50,4/29/2016,4/29/2016,NA,0.3,0.25,,,,,,,,
5/2/2016,Monday,25,50,50,5/2/2016,5/2/2016,NA,0.37,0.25,,,,,,,,
5/3/2016,Tuesday,25,50,50,5/3/2016,5/3/2016,NA,0.37,0.25,,,,,,,,
5/4/2016,Wednesday,25,50,50,5/4/2016,5/4/2016,NA,0.37,0.25,,,,,,,,
5/5/2016,Thursday,25,50,50,5/5/2016,5/5/2016,NA,0.37,0.25,,,,,,,,
5/6/2016,Friday,25,50,50,5/6/2016,5/6/2016,NA,0.37,0.25,,,,,,,,
5/9/2016,Monday,25,50,50,5/9/2016,5/9/2016,NA,0.37,0.25,,,,,,,,
5/10/2016,Tuesday,25,50,50,5/10/2016,5/10/2016,NA,0.37,0.25,,,,,,,,
5/11/2016,Wednesday,25,50,50,5/11/2016,5/11/2016,NA,0.37,0.25,,,,,,,,
5/12/2016,Thursday,25,50,50,5/12/2016,5/12/2016,NA,0.37,0.25,,,,,,,,
5/13/2016,Friday,25,50,50,5/13/2016,5/13/2016,NA,0.37,0.25,,,,,,,,
5/16/2016,Monday,25,50,50,5/16/2016,5/16/2016,NA,0.37,0.25,,,,,,,,
5/17/2016,Tuesday,25,50,50,5/17/2016,5/17/2016,NA,0.37,0.25,,,,,,,,
5/18/2016,Wednesday,25,50,50,5/18/2016,5/18/2016,NA,0.37,0.25,,,,,,,,
5/19/2016,Thursday,25,50,50,5/19/2016,5/19/2016,NA,0.37,0.25,,,,,,,,
5/20/2016,Friday,25,50,50,5/20/2016,5/20/2016,NA,0.37,0.25,,,,,,,,
5/23/2016,Monday,25,50,50,5/23/2016,5/23/2016,NA,0.37,0.25,,,,,,,,
5/24/2016,Tuesday,25,50,50,5/24/2016,5/24/2016,NA,0.37,0.25,,,,,,,,
5/25/2016,Wednesday,25,50,50,5/25/2016,5/25/2016,NA,0.37,0.25,,,,,,,,
5/26/2016,Thursday,25,50,50,5/26/2016,5/26/2016,NA,0.37,0.25,,,,,,,,
5/27/2016,Friday,25,50,50,5/27/2016,5/27/2016,NA,0.37,0.25,,,,,,,,
5/30/2016,Monday,25,50,50,5/30/2016,5/31/2016,NA,0.29,0.25,,,,,,,,
5/31/2016,Tuesday,25,50,50,5/31/2016,6/1/2016,NA,0.37,0.25,,,,,,,,
6/1/2016,Wednesday,25,50,50,6/1/2016,6/2/2016,NA,0.37,0.25,,,,,,,,
6/2/2016,Thursday,25,50,50,6/2/2016,6/3/2016,NA,0.37,0.25,,,,,,,,
6/3/2016,Friday,25,50,50,6/3/2016,6/6/2016,NA,0.37,0.25,,,,,,,,
6/6/2016,Monday,25,50,50,6/6/2016,6/7/2016,NA,0.37,0.25,,,,,,,,
6/7/2016,Tuesday,25,50,50,6/7/2016,6/8/2016,NA,0.37,0.25,,,,,,,,
6/8/2016,Wednesday,25,50,50,6/8/2016,6/9/2016,NA,0.37,0.25,,,,,,,,
6/9/2016,Thursday,25,50,50,6/9/2016,6/10/2016,NA,0.37,0.25,,,,,,,,
6/10/2016,Friday,25,50,50,6/10/2016,6/13/2016,NA,0.37,0.25,,,,,,,,
6/13/2016,Monday,25,50,50,6/13/2016,6/14/2016,NA,0.37,0.25,,,,,,,,
6/14/2016,Tuesday,25,50,50,6/14/2016,6/15/2016,NA,0.37,0.25,,,,,,,,
6/15/2016,Wednesday,25,50,50,6/15/2016,6/16/2016,NA,0.38,0.25,,,,,,,,
6/16/2016,Thursday,25,50,50,6/16/2016,6/17/2016,NA,0.38,0.25,,,,,,,,
6/17/2016,Friday,25,50,50,6/17/2016,6/20/2016,NA,0.38,0.25,,,,,,,,
6/20/2016,Monday,25,50,50,6/20/2016,6/21/2016,NA,0.38,0.25,,,,,,,,
6/21/2016,Tuesday,25,50,50,6/21/2016,6/22/2016,NA,0.38,0.25,,,,,,,,
6/22/2016,Wednesday,25,50,50,6/22/2016,6/23/2016,NA,0.39,0.25,,,,,,,,
6/23/2016,Thursday,25,50,50,6/23/2016,6/24/2016,NA,0.4,0.25,,,,,,,,
6/24/2016,Friday,25,50,50,6/24/2016,6/27/2016,NA,0.41,0.25,,,,,,,,
6/27/2016,Monday,25,50,50,6/27/2016,6/28/2016,NA,0.41,0.25,,,,,,,,
6/28/2016,Tuesday,25,50,50,6/28/2016,6/29/2016,NA,0.41,0.25,,,,,,,,
6/29/2016,Wednesday,25,50,50,6/29/2016,6/30/2016,NA,0.3,0.25,,,,,,,,
6/30/2016,Thursday,25,50,50,6/30/2016,7/1/2016,NA,0.41,0.25,,,,,,,,
7/1/2016,Friday,25,50,50,7/1/2016,7/5/2016,NA,0.4,0.25,,,,,,,,
7/5/2016,Tuesday,25,50,50,7/5/2016,7/6/2016,NA,0.4,0.25,,,,,,,,
7/6/2016,Wednesday,25,50,50,7/6/2016,7/7/2016,NA,0.4,0.25,,,,,,,,
7/7/2016,Thursday,25,50,50,7/7/2016,7/8/2016,NA,0.4,0.25,,,,,,,,
7/8/2016,Friday,25,50,50,7/8/2016,7/11/2016,NA,0.4,0.25,,,,,,,,
7/11/2016,Monday,25,50,50,7/11/2016,7/12/2016,NA,0.4,0.25,,,,,,,,
7/12/2016,Tuesday,25,50,50,7/12/2016,7/13/2016,NA,0.4,0.25,,,,,,,,
7/13/2016,Wednesday,25,50,50,7/13/2016,7/14/2016,NA,0.4,0.25,,,,,,,,
7/14/2016,Thursday,25,50,50,7/14/2016,7/15/2016,NA,0.4,0.25,,,,,,,,
7/15/2016,Friday,25,50,50,7/15/2016,7/18/2016,NA,0.4,0.25,,,,,,,,
7/18/2016,Monday,25,50,50,7/18/2016,7/19/2016,NA,0.4,0.25,,,,,,,,
7/19/2016,Tuesday,25,50,50,7/19/2016,7/20/2016,NA,0.4,0.25,,,,,,,,
7/20/2016,Wednesday,25,50,50,7/20/2016,7/21/2016,NA,0.4,0.25,,,,,,,,
7/21/2016,Thursday,25,50,50,7/21/2016,7/22/2016,NA,0.4,0.25,,,,,,,,
7/22/2016,Friday,25,50,50,7/22/2016,7/25/2016,NA,0.4,0.25,,,,,,,,
7/25/2016,Monday,25,50,50,7/25/2016,7/26/2016,NA,0.4,0.25,,,,,,,,
7/26/2016,Tuesday,25,50,50,7/26/2016,7/27/2016,NA,0.4,0.25,,,,,,,,
7/27/2016,Wednesday,25,50,50,7/27/2016,7/28/2016,NA,0.4,0.25,,,,,,,,
7/28/2016,Thursday,25,50,50,7/28/2016,7/29/2016,NA,0.3,0.25,,,,,,,,
7/29/2016,Friday,25,50,50,7/29/2016,8/1/2016,NA,0.4,0.25,,,,,,,,
8/1/2016,Monday,25,50,50,8/1/2016,8/2/2016,NA,0.4,0.25,,,,,,,,
8/2/2016,Tuesday,25,50,50,8/2/2016,8/3/2016,NA,0.4,0.25,,,,,,,,
8/3/2016,Wednesday,25,50,50,8/3/2016,8/4/2016,NA,0.4,0.25,,,,,,,,
8/4/2016,Thursday,25,50,50,8/4/2016,8/5/2016,NA,0.4,0.25,,,,,,,,
8/5/2016,Friday,25,50,50,8/5/2016,8/8/2016,NA,0.4,0.25,,,,,,,,
8/8/2016,Monday,25,50,50,8/8/2016,8/9/2016,NA,0.4,0.25,,,,,,,,
8/9/2016,Tuesday,25,50,50,8/9/2016,8/10/2016,NA,0.4,0.25,,,,,,,,
8/10/2016,Wednesday,25,50,50,8/10/2016,8/11/2016,NA,0.4,0.25,,,,,,,,
8/11/2016,Thursday,25,50,50,8/11/2016,8/12/2016,NA,0.4,0.25,,,,,,,,
8/12/2016,Friday,25,50,50,8/12/2016,8/15/2016,NA,0.4,0.25,,,,,,,,
8/15/2016,Monday,25,50,50,8/15/2016,8/16/2016,NA,0.4,0.25,,,,,,,,
8/16/2016,Tuesday,25,50,50,8/16/2016,8/17/2016,NA,0.4,0.25,,,,,,,,
8/17/2016,Wednesday,25,50,50,8/17/2016,8/18/2016,NA,0.4,0.25,,,,,,,,
8/18/2016,Thursday,25,50,50,8/18/2016,8/19/2016,NA,0.4,0.25,,,,,,,,
8/19/2016,Friday,25,50,50,8/19/2016,8/22/2016,NA,0.4,0.25,,,,,,,,
8/22/2016,Monday,25,50,50,8/22/2016,8/23/2016,NA,0.4,0.25,,,,,,,,
8/23/2016,Tuesday,25,50,50,8/23/2016,8/24/2016,NA,0.4,0.25,,,,,,,,
8/24/2016,Wednesday,25,50,50,8/24/2016,8/25/2016,NA,0.4,0.25,,,,,,,,
8/25/2016,Thursday,25,50,50,8/25/2016,8/26/2016,NA,0.4,0.25,,,,,,,,
8/26/2016,Friday,25,50,50,8/26/2016,8/29/2016,NA,0.4,0.25,,,,,,,,
8/29/2016,Monday,25,50,50,8/29/2016,8/30/2016,NA,0.4,0.25,,,,,,,,
8/30/2016,Tuesday,25,50,50,8/30/2016,8/31/2016,NA,0.3,0.25,,,,,,,,
8/31/2016,Wednesday,25,50,50,8/31/2016,9/1/2016,NA,0.4,0.25,,,,,,,,
9/1/2016,Thursday,25,50,50,9/1/2016,9/2/2016,NA,0.4,0.25,,,,,,,,
9/2/2016,Friday,25,50,50,9/2/2016,9/6/2016,NA,0.4,0.25,,,,,,,,
9/5/2016,Monday,25,50,50,9/5/2016,9/7/2016,NA,0.4,0.25,,,,,,,,
9/6/2016,Tuesday,25,50,50,9/6/2016,9/8/2016,NA,0.4,0.25,,,,,,,,
9/7/2016,Wednesday,25,50,50,9/7/2016,9/9/2016,NA,0.4,0.25,,,,,,,,
9/8/2016,Thursday,25,50,50,9/8/2016,9/12/2016,NA,0.4,0.25,,,,,,,,
9/9/2016,Friday,25,50,50,9/9/2016,9/13/2016,NA,0.4,0.25,,,,,,,,
9/12/2016,Monday,25,50,50,9/12/2016,9/14/2016,NA,0.4,0.25,,,,,,,,
9/13/2016,Tuesday,25,50,50,9/13/2016,9/15/2016,NA,0.4,0.25,,,,,,,,
9/14/2016,Wednesday,25,50,50,9/14/2016,9/16/2016,NA,0.4,0.25,,,,,,,,
9/15/2016,Thursday,25,50,50,9/15/2016,9/19/2016,NA,0.4,0.25,,,,,,,,
9/16/2016,Friday,25,50,50,9/16/2016,9/20/2016,NA,0.4,0.25,,,,,,,,
9/19/2016,Monday,25,50,50,9/19/2016,9/21/2016,NA,0.4,0.25,,,,,,,,
9/20/2016,Tuesday,25,50,50,9/20/2016,9/22/2016,NA,0.4,0.25,,,,,,,,
9/21/2016,Wednesday,25,50,50,9/21/2016,9/23/2016,NA,0.4,0.25,,,,,,,,
9/22/2016,Thursday,25,50,50,9/22/2016,9/26/2016,NA,0.4,0.25,,,,,,,,
9/23/2016,Friday,25,50,50,9/23/2016,9/27/2016,NA,0.4,0.25,,,,,,,,
9/26/2016,Monday,25,50,50,9/26/2016,9/28/2016,NA,0.4,0.25,,,,,,,,
9/27/2016,Tuesday,25,50,50,9/27/2016,9/29/2016,NA,0.4,0.25,,,,,,,,
9/28/2016,Wednesday,25,50,50,9/28/2016,9/30/2016,NA,0.29,0.25,,,,,,,,
9/29/2016,Thursday,25,50,50,9/29/2016,10/3/2016,NA,0.4,0.25,,,,,,,,
9/30/2016,Friday,25,50,50,9/30/2016,10/4/2016,NA,0.4,0.25,,,,,,,,
10/3/2016,Monday,25,50,50,10/3/2016,10/5/2016,NA,0.4,0.25,,,,,,,,
10/4/2016,Tuesday,25,50,50,10/4/2016,10/6/2016,NA,0.4,0.25,,,,,,,,
10/5/2016,Wednesday,25,50,50,10/5/2016,10/7/2016,NA,0.4,0.25,,,,,,,,
10/6/2016,Thursday,25,50,50,10/6/2016,10/11/2016,NA,0.41,0.25,,,,,,,,
10/7/2016,Friday,25,50,50,10/7/2016,10/12/2016,NA,0.41,0.25,,,,,,,,
10/10/2016,Monday,25,50,50,10/10/2016,10/13/2016,NA,0.41,0.25,,,,,,,,
10/11/2016,Tuesday,25,50,50,10/11/2016,10/14/2016,NA,0.41,0.25,,,,,,,,
10/12/2016,Wednesday,25,50,50,10/12/2016,10/17/2016,NA,0.41,0.25,,,,,,,,
10/13/2016,Thursday,25,50,50,10/13/2016,10/18/2016,NA,0.41,0.25,,,,,,,,
10/14/2016,Friday,25,50,50,10/14/2016,10/19/2016,NA,0.41,0.25,,,,,,,,
10/17/2016,Monday,25,50,50,10/17/2016,10/20/2016,NA,0.41,0.25,,,,,,,,
10/18/2016,Tuesday,25,50,50,10/18/2016,10/21/2016,NA,0.41,0.25,,,,,,,,
10/19/2016,Wednesday,25,50,50,10/19/2016,10/24/2016,NA,0.41,0.25,,,,,,,,
10/20/2016,Thursday,25,50,50,10/20/2016,10/25/2016,NA,0.41,0.25,,,,,,,,
10/21/2016,Friday,25,50,50,10/21/2016,10/26/2016,NA,0.41,0.25,,,,,,,,
10/24/2016,Monday,25,50,50,10/24/2016,10/27/2016,NA,0.41,0.25,,,,,,,,
10/25/2016,Tuesday,25,50,50,10/25/2016,10/28/2016,NA,0.41,0.25,,,,,,,,
10/26/2016,Wednesday,25,50,50,10/26/2016,10/31/2016,NA,0.31,0.25,,,,,,,,
10/27/2016,Thursday,25,50,50,10/27/2016,11/1/2016,NA,0.41,0.25,,,,,,,,
10/28/2016,Friday,25,50,50,10/28/2016,11/2/2016,NA,0.41,0.25,,,,,,,,
10/31/2016,Monday,25,50,50,10/31/2016,11/3/2016,NA,0.41,0.25,,,,,,,,
11/1/2016,Tuesday,25,50,50,11/1/2016,11/4/2016,NA,0.41,0.25,,,,,,,,
11/2/2016,Wednesday,25,50,50,11/2/2016,11/7/2016,NA,0.41,0.25,,,,,,,,
11/3/2016,Thursday,25,50,50,11/3/2016,11/8/2016,NA,0.41,0.25,,,,,,,,
11/4/2016,Friday,25,50,50,11/4/2016,11/9/2016,NA,0.41,0.25,,,,,,,,
11/7/2016,Monday,25,50,50,11/7/2016,11/10/2016,NA,0.41,0.25,,,,,,,,
11/8/2016,Tuesday,25,50,50,11/8/2016,11/14/2016,NA,0.41,0.25,,,,,,,,
11/9/2016,Wednesday,25,50,50,11/9/2016,11/15/2016,NA,0.41,0.25,,,,,,,,
11/10/2016,Thursday,25,50,50,11/10/2016,11/16/2016,NA,0.41,0.25,,,,,,,,
11/11/2016,Friday,25,50,50,11/11/2016,11/17/2016,NA,0.41,0.25,,,,,,,,
11/14/2016,Monday,25,50,50,11/14/2016,11/18/2016,NA,0.41,0.25,,,,,,,,
11/15/2016,Tuesday,25,50,50,11/15/2016,11/21/2016,NA,0.41,0.25,,,,,,,,
11/16/2016,Wednesday,25,50,50,11/16/2016,11/22/2016,NA,0.41,0.25,,,,,,,,
11/17/2016,Thursday,25,50,50,11/17/2016,11/23/2016,NA,0.41,0.25,,,,,,,,
11/18/2016,Friday,25,50,50,11/18/2016,11/25/2016,NA,0.41,0.25,,,,,,,,
11/21/2016,Monday,25,50,50,11/21/2016,11/28/2016,NA,0.41,0.25,,,,,,,,
11/22/2016,Tuesday,25,50,50,11/22/2016,11/29/2016,NA,0.41,0.25,,,,,,,,
11/23/2016,Wednesday,25,50,50,11/23/2016,11/30/2016,NA,0.31,0.25,,,,,,,,
11/24/2016,Thursday,25,50,50,11/24/2016,12/1/2016,NA,0.41,0.25,,,,,,,,
11/25/2016,Friday,25,50,50,11/25/2016,12/2/2016,NA,0.41,0.25,,,,,,,,
11/28/2016,Monday,25,50,50,11/28/2016,12/5/2016,NA,0.41,0.25,,,,,,,,
11/29/2016,Tuesday,25,50,50,11/29/2016,12/6/2016,NA,0.41,0.25,,,,,,,,
11/30/2016,Wednesday,25,50,50,11/30/2016,12/7/2016,NA,0.41,0.25,,,,,,,,
12/1/2016,Thursday,25,50,50,12/1/2016,12/8/2016,NA,0.41,0.25,,,,,,,,
12/2/2016,Friday,25,50,50,12/2/2016,12/9/2016,NA,0.41,0.25,,,,,,,,
12/5/2016,Monday,25,50,50,12/5/2016,12/12/2016,NA,0.41,0.25,,,,,,,,
12/6/2016,Tuesday,25,50,50,12/6/2016,12/13/2016,NA,0.41,0.25,,,,,,,,
12/7/2016,Wednesday,25,50,50,12/7/2016,12/14/2016,NA,0.41,0.25,,,,,,,,
12/8/2016,Thursday,25,50,50,12/8/2016,12/15/2016,NA,0.66,0.5,,,,,,,,
12/9/2016,Friday,25,50,50,12/9/2016,12/16/2016,NA,0.66,0.5,,,,,,,,
12/12/2016,Monday,25,50,50,12/12/2016,12/19/2016,NA,0.66,0.5,,,,,,,,
12/13/2016,Tuesday,25,50,50,12/13/2016,12/20/2016,NA,0.66,0.5,,,,,,,,
12/14/2016,Wednesday,25,50,50,12/14/2016,12/21/2016,NA,0.66,0.5,,,,,,,,
12/15/2016,Thursday,25,50,50,12/15/2016,12/22/2016,NA,0.66,0.5,,,,,,,,
12/16/2016,Friday,25,50,50,12/16/2016,12/23/2016,NA,0.66,0.5,,,,,,,,
12/19/2016,Monday,25,50,50,12/19/2016,12/27/2016,NA,0.66,0.5,,,,,,,,
12/20/2016,Tuesday,25,50,50,12/20/2016,12/28/2016,NA,0.66,0.5,,,,,,,,
12/21/2016,Wednesday,25,50,50,12/21/2016,12/29/2016,NA,0.66,0.5,,,,,,,,
12/22/2016,Thursday,25,50,50,12/22/2016,12/30/2016,NA,0.55,0.5,,,,,,,,
12/23/2016,Friday,25,50,50,12/23/2016,1/3/2017,NA,0.66,0.5,,,,,,,,
12/26/2016,Monday,25,50,50,12/26/2016,1/4/2017,NA,0.66,0.5,,,,,,,,
12/27/2016,Tuesday,25,50,50,12/27/2016,1/5/2017,NA,0.66,0.5,,,,,,,,
12/28/2016,Wednesday,25,50,50,12/28/2016,1/6/2017,NA,0.66,0.5,,,,,,,,
12/29/2016,Thursday,25,50,50,12/29/2016,1/9/2017,NA,0.66,0.5,,,,,,,,
12/30/2016,Friday,25,50,50,12/30/2016,1/10/2017,NA,0.66,0.5,,,,,,,,
1/2/2017,Monday,25,50,50,1/2/2017,1/11/2017,NA,0.66,0.5,,,,,,,,
1/3/2017,Tuesday,25,50,50,1/3/2017,1/12/2017,NA,0.66,0.5,,,,,,,,
1/4/2017,Wednesday,25,50,50,1/4/2017,1/13/2017,NA,0.66,0.5,,,,,,,,
1/5/2017,Thursday,25,50,50,1/5/2017,1/17/2017,NA,0.66,0.5,,,,,,,,
1/6/2017,Friday,25,50,50,1/6/2017,1/18/2017,NA,0.66,0.5,,,,,,,,
1/9/2017,Monday,25,50,50,1/9/2017,1/19/2017,NA,0.66,0.5,,,,,,,,
1/10/2017,Tuesday,25,50,50,1/10/2017,1/20/2017,NA,0.66,0.5,,,,,,,,
1/11/2017,Wednesday,25,50,50,1/11/2017,1/23/2017,NA,0.66,0.5,,,,,,,,
1/12/2017,Thursday,25,50,50,1/12/2017,1/24/2017,NA,0.66,0.5,,,,,,,,
1/13/2017,Friday,25,50,50,1/13/2017,1/25/2017,NA,0.66,0.5,,,,,,,,
1/16/2017,Monday,25,50,50,1/16/2017,1/26/2017,NA,0.66,0.5,,,,,,,,
1/17/2017,Tuesday,25,50,50,1/17/2017,1/27/2017,NA,0.66,0.5,,,,,,,,
1/18/2017,Wednesday,25,50,50,1/18/2017,1/30/2017,NA,0.66,0.5,,,,,,,,
1/19/2017,Thursday,25,50,50,1/19/2017,1/31/2017,NA,0.56,0.5,,,,,,,,
1/20/2017,Friday,25,50,50,1/20/2017,2/1/2017,NA,0.66,0.5,,,,,,,,
1/23/2017,Monday,25,50,50,1/23/2017,2/2/2017,NA,0.66,0.5,,,,,,,,
1/24/2017,Tuesday,25,50,50,1/24/2017,2/3/2017,NA,0.66,0.5,,,,,,,,
1/25/2017,Wednesday,25,50,50,1/25/2017,2/6/2017,NA,0.66,0.5,,,,,,,,
1/26/2017,Thursday,25,50,50,1/26/2017,2/7/2017,NA,0.66,0.5,,,,,,,,
1/27/2017,Friday,25,50,50,1/27/2017,2/8/2017,NA,0.66,0.5,,,,,,,,
1/30/2017,Monday,25,50,50,1/30/2017,2/9/2017,NA,0.66,0.5,,,,,,,,
1/31/2017,Tuesday,25,50,50,1/31/2017,2/10/2017,NA,0.66,0.5,,,,,,,,
2/1/2017,Wednesday,25,50,50,2/1/2017,2/13/2017,NA,0.66,0.5,,,,,,,,
2/2/2017,Thursday,25,50,50,2/2/2017,2/14/2017,NA,0.66,0.5,,,,,,,,
2/3/2017,Friday,25,50,50,2/3/2017,2/15/2017,NA,0.66,0.5,,,,,,,,
2/6/2017,Monday,25,50,50,2/6/2017,2/16/2017,NA,0.66,0.5,,,,,,,,
2/7/2017,Tuesday,25,50,50,2/7/2017,2/17/2017,NA,0.66,0.5,,,,,,,,
2/8/2017,Wednesday,25,50,50,2/8/2017,2/21/2017,NA,0.66,0.5,,,,,,,,
2/9/2017,Thursday,25,50,50,2/9/2017,2/22/2017,NA,0.66,0.5,,,,,,,,
2/10/2017,Friday,25,50,50,2/10/2017,2/23/2017,NA,0.66,0.5,,,,,,,,
2/13/2017,Monday,25,50,50,2/13/2017,2/24/2017,NA,0.66,0.5,,,,,,,,
2/14/2017,Tuesday,25,50,50,2/14/2017,2/27/2017,NA,0.66,0.5,,,,,,,,
2/15/2017,Wednesday,25,50,50,2/15/2017,2/28/2017,NA,0.57,0.5,,,,,,,,
2/16/2017,Thursday,25,50,50,2/16/2017,3/1/2017,NA,0.66,0.5,,,,,,,,
2/17/2017,Friday,25,50,50,2/17/2017,3/2/2017,NA,0.66,0.5,,,,,,,,
2/20/2017,Monday,25,50,50,2/20/2017,3/3/2017,NA,0.66,0.5,,,,,,,,
2/21/2017,Tuesday,25,50,50,2/21/2017,3/6/2017,NA,0.66,0.5,,,,,71,,,
2/22/2017,Wednesday,25,50,50,2/22/2017,3/7/2017,NA,0.66,0.5,,,,,,,,
2/23/2017,Thursday,25,50,50,2/23/2017,3/8/2017,NA,0.66,0.5,,,,,,,,
2/24/2017,Friday,25,50,50,2/24/2017,3/9/2017,NA,0.66,0.5,,,,,,,,
2/27/2017,Monday,25,50,50,2/27/2017,3/10/2017,NA,0.66,0.5,,,,,,,,
2/28/2017,Tuesday,25,50,50,2/28/2017,3/13/2017,NA,0.66,0.5,,,,,,,,
3/1/2017,Wednesday,25,50,50,3/1/2017,3/14/2017,NA,0.66,0.5,,,,,,,,
3/2/2017,Thursday,25,50,50,3/2/2017,3/15/2017,NA,0.66,0.5,,,,,,,,
3/3/2017,Friday,25,50,50,3/3/2017,3/16/2017,NA,0.91,0.75,,,,,,,,
3/6/2017,Monday,25,50,50,3/6/2017,3/17/2017,NA,0.91,0.75,,,,,,,,
3/7/2017,Tuesday,25,50,50,3/7/2017,3/20/2017,NA,0.91,0.75,,,,,,,,
3/8/2017,Wednesday,25,50,50,3/8/2017,3/21/2017,NA,0.91,0.75,,,,,,,,
3/9/2017,Thursday,25,50,50,3/9/2017,3/22/2017,NA,0.91,0.75,,,,,,,,
3/10/2017,Friday,25,50,50,3/10/2017,3/23/2017,NA,0.91,0.75,,,,,,,,
3/13/2017,Monday,25,50,50,3/13/2017,3/24/2017,NA,0.91,0.75,,,,,,,,
3/14/2017,Tuesday,25,50,50,3/14/2017,3/27/2017,NA,0.91,0.75,,,,,,,,
3/15/2017,Wednesday,25,50,50,3/15/2017,3/28/2017,NA,0.91,0.75,,,,,,,,
3/16/2017,Thursday,25,50,50,3/16/2017,3/29/2017,NA,0.91,0.75,,,,,,,,
3/17/2017,Friday,25,50,50,3/17/2017,3/30/2017,NA,0.91,0.75,,,,,,,,
3/20/2017,Monday,25,50,50,3/20/2017,3/31/2017,NA,0.82,0.75,,,,,,,,
3/21/2017,Tuesday,25,50,50,3/21/2017,4/3/2017,NA,0.91,0.75,,,,,,,,
