Date,DFEDTARL,DFEDTARU,IORR,Dater,SOFR,EFFR,RRPONTSYAWARD
6/4/2021,0,0.25,0.1,10/20/2023,5.3,5.33,5.3
6/5/2021,0,0.25,0.1,10/23/2023,5.3,5.33,5.3
6/6/2021,0,0.25,0.1,10/24/2023,5.3,5.33,5.3
6/7/2021,0,0.25,0.1,10/25/2023,5.3,5.33,5.3
6/8/2021,0,0.25,0.1,10/26/2023,5.31,5.33,5.3
6/9/2021,0,0.25,0.1,10/27/2023,5.31,5.33,5.3
6/10/2021,0,0.25,0.1,10/30/2023,5.31,5.33,5.3
6/11/2021,0,0.25,0.1,10/31/2023,5.35,5.33,5.3
6/12/2021,0,0.25,0.1,11/1/2023,5.32,5.33,5.3
6/13/2021,0,0.25,0.1,11/2/2023,5.33,5.33,5.3
6/14/2021,0,0.25,0.1,11/3/2023,5.32,5.33,5.3
6/15/2021,0,0.25,0.1,11/6/2023,5.32,5.33,5.3
6/16/2021,0,0.25,0.1,11/7/2023,5.32,5.33,5.3
6/17/2021,0,0.25,0.15,11/8/2023,5.32,5.33,5.3
6/18/2021,0,0.25,0.15,11/9/2023,5.32,5.33,5.3
6/19/2021,0,0.25,0.15,11/10/2023,5.32,5.33,5.3
6/20/2021,0,0.25,0.15,11/13/2023,5.32,5.33,5.3
6/21/2021,0,0.25,0.15,11/14/2023,5.32,5.33,5.3
6/22/2021,0,0.25,0.15,11/15/2023,5.32,5.33,5.3
6/23/2021,0,0.25,0.15,11/16/2023,5.32,5.33,5.3
6/24/2021,0,0.25,0.15,11/17/2023,5.32,5.33,5.3
6/25/2021,0,0.25,0.15,11/20/2023,5.31,5.33,5.3
6/26/2021,0,0.25,0.15,11/21/2023,5.31,5.33,5.3
6/27/2021,0,0.25,0.15,11/22/2023,5.31,5.33,5.3
6/28/2021,0,0.25,0.15,11/24/2023,5.32,5.33,5.3
6/29/2021,0,0.25,0.15,11/27/2023,5.32,5.33,5.3
6/30/2021,0,0.25,0.15,11/28/2023,5.32,5.33,5.3
7/1/2021,0,0.25,0.15,11/29/2023,5.31,5.33,5.3
7/2/2021,0,0.25,0.15,11/30/2023,5.33,5.33,5.3
7/3/2021,0,0.25,0.15,12/1/2023,5.39,5.33,5.3
7/4/2021,0,0.25,0.15,12/4/2023,5.37,5.33,5.3
7/5/2021,0,0.25,0.15,12/5/2023,5.33,5.33,5.3
7/6/2021,0,0.25,0.15,12/6/2023,5.32,5.33,5.3
7/7/2021,0,0.25,0.15,12/7/2023,5.32,5.33,5.3
7/8/2021,0,0.25,0.15,12/8/2023,5.32,5.33,5.3
7/9/2021,0,0.25,0.15,12/11/2023,5.32,5.33,5.3
7/10/2021,0,0.25,0.15,12/12/2023,5.31,5.33,5.3
7/11/2021,0,0.25,0.15,12/13/2023,5.31,5.33,5.3
7/12/2021,0,0.25,0.15,12/14/2023,5.31,5.33,5.3
7/13/2021,0,0.25,0.15,,,, 
7/14/2021,0,0.25,0.15,,,, 
7/15/2021,0,0.25,0.15,,,, 
7/16/2021,0,0.25,0.15,,,, 
7/17/2021,0,0.25,0.15,,,, 
7/18/2021,0,0.25,0.15,,,,
7/19/2021,0,0.25,0.15,,,,
7/20/2021,0,0.25,0.15,,,,
7/21/2021,0,0.25,0.15,,,,
7/22/2021,0,0.25,0.15,,,,
7/23/2021,0,0.25,0.15,,,,
7/24/2021,0,0.25,0.15,,,,
7/25/2021,0,0.25,0.15,,,,
7/26/2021,0,0.25,0.15,,,,
7/27/2021,0,0.25,0.15,,,,
7/28/2021,0,0.25,0.15,,,,
7/29/2021,0,0.25,0.15,,,,
7/30/2021,0,0.25,0.15,,,,
7/31/2021,0,0.25,0.15,,,,
8/1/2021,0,0.25,0.15,,,,
8/2/2021,0,0.25,0.15,,,,
8/3/2021,0,0.25,0.15,,,,
8/4/2021,0,0.25,0.15,,,,
8/5/2021,0,0.25,0.15,,,,
8/6/2021,0,0.25,0.15,,,,
8/7/2021,0,0.25,0.15,,,,
8/8/2021,0,0.25,0.15,,,,
8/9/2021,0,0.25,0.15,,,,
8/10/2021,0,0.25,0.15,,,,
8/11/2021,0,0.25,0.15,,,,
8/12/2021,0,0.25,0.15,,,,
8/13/2021,0,0.25,0.15,,,,
8/14/2021,0,0.25,0.15,,,,
8/15/2021,0,0.25,0.15,,,,
8/16/2021,0,0.25,0.15,,,,
8/17/2021,0,0.25,0.15,,,,
8/18/2021,0,0.25,0.15,,,,
8/19/2021,0,0.25,0.15,,,,
8/20/2021,0,0.25,0.15,,,,
8/21/2021,0,0.25,0.15,,,,
8/22/2021,0,0.25,0.15,,,,
8/23/2021,0,0.25,0.15,,,,
8/24/2021,0,0.25,0.15,,,,
8/25/2021,0,0.25,0.15,,,,
8/26/2021,0,0.25,0.15,,,,
8/27/2021,0,0.25,0.15,,,,
8/28/2021,0,0.25,0.15,,,,
8/29/2021,0,0.25,0.15,,,,
8/30/2021,0,0.25,0.15,,,,
8/31/2021,0,0.25,0.15,,,,
9/1/2021,0,0.25,0.15,,,,
9/2/2021,0,0.25,0.15,,,,
9/3/2021,0,0.25,0.15,,,,
9/4/2021,0,0.25,0.15,,,,
9/5/2021,0,0.25,0.15,,,,
9/6/2021,0,0.25,0.15,,,,
9/7/2021,0,0.25,0.15,,,,
9/8/2021,0,0.25,0.15,,,,
9/9/2021,0,0.25,0.15,,,,
9/10/2021,0,0.25,0.15,,,,
9/11/2021,0,0.25,0.15,,,,
9/12/2021,0,0.25,0.15,,,,
9/13/2021,0,0.25,0.15,,,,
9/14/2021,0,0.25,0.15,,,,
9/15/2021,0,0.25,0.15,,,,
9/16/2021,0,0.25,0.15,,,,
9/17/2021,0,0.25,0.15,,,,
9/18/2021,0,0.25,0.15,,,,
9/19/2021,0,0.25,0.15,,,,
9/20/2021,0,0.25,0.15,,,,
9/21/2021,0,0.25,0.15,,,,
9/22/2021,0,0.25,0.15,,,,
9/23/2021,0,0.25,0.15,,,,
9/24/2021,0,0.25,0.15,,,,
9/25/2021,0,0.25,0.15,,,,
9/26/2021,0,0.25,0.15,,,,
9/27/2021,0,0.25,0.15,,,,
9/28/2021,0,0.25,0.15,,,,
9/29/2021,0,0.25,0.15,,,,
9/30/2021,0,0.25,0.15,,,,
10/1/2021,0,0.25,0.15,,,,
10/2/2021,0,0.25,0.15,,,,
10/3/2021,0,0.25,0.15,,,,
10/4/2021,0,0.25,0.15,,,,
10/5/2021,0,0.25,0.15,,,,
10/6/2021,0,0.25,0.15,,,,
10/7/2021,0,0.25,0.15,,,,
10/8/2021,0,0.25,0.15,,,,
10/9/2021,0,0.25,0.15,,,,
10/10/2021,0,0.25,0.15,,,,
10/11/2021,0,0.25,0.15,,,,
10/12/2021,0,0.25,0.15,,,,
10/13/2021,0,0.25,0.15,,,,
10/14/2021,0,0.25,0.15,,,,
10/15/2021,0,0.25,0.15,,,,
10/16/2021,0,0.25,0.15,,,,
10/17/2021,0,0.25,0.15,,,,
10/18/2021,0,0.25,0.15,,,,
10/19/2021,0,0.25,0.15,,,,
10/20/2021,0,0.25,0.15,,,,
10/21/2021,0,0.25,0.15,,,,
10/22/2021,0,0.25,0.15,,,,
10/23/2021,0,0.25,0.15,,,,
10/24/2021,0,0.25,0.15,,,,
10/25/2021,0,0.25,0.15,,,,
10/26/2021,0,0.25,0.15,,,,
10/27/2021,0,0.25,0.15,,,,
10/28/2021,0,0.25,0.15,,,,
10/29/2021,0,0.25,0.15,,,,
10/30/2021,0,0.25,0.15,,,,
10/31/2021,0,0.25,0.15,,,,
11/1/2021,0,0.25,0.15,,,,
11/2/2021,0,0.25,0.15,,,,
11/3/2021,0,0.25,0.15,,,,
11/4/2021,0,0.25,0.15,,,,
11/5/2021,0,0.25,0.15,,,,
11/6/2021,0,0.25,0.15,,,,
11/7/2021,0,0.25,0.15,,,,
11/8/2021,0,0.25,0.15,,,,
11/9/2021,0,0.25,0.15,,,,
11/10/2021,0,0.25,0.15,,,,
11/11/2021,0,0.25,0.15,,,,
11/12/2021,0,0.25,0.15,,,,
11/13/2021,0,0.25,0.15,,,,
11/14/2021,0,0.25,0.15,,,,
11/15/2021,0,0.25,0.15,,,,
11/16/2021,0,0.25,0.15,,,,
11/17/2021,0,0.25,0.15,,,,
11/18/2021,0,0.25,0.15,,,,
11/19/2021,0,0.25,0.15,,,,
11/20/2021,0,0.25,0.15,,,,
11/21/2021,0,0.25,0.15,,,,
11/22/2021,0,0.25,0.15,,,,
11/23/2021,0,0.25,0.15,,,,
11/24/2021,0,0.25,0.15,,,,
11/25/2021,0,0.25,0.15,,,,
11/26/2021,0,0.25,0.15,,,,
11/27/2021,0,0.25,0.15,,,,
11/28/2021,0,0.25,0.15,,,,
11/29/2021,0,0.25,0.15,,,,
11/30/2021,0,0.25,0.15,,,,
12/1/2021,0,0.25,0.15,,,,
12/2/2021,0,0.25,0.15,,,,
12/3/2021,0,0.25,0.15,,,,
12/4/2021,0,0.25,0.15,,,,
12/5/2021,0,0.25,0.15,,,,
12/6/2021,0,0.25,0.15,,,,
12/7/2021,0,0.25,0.15,,,,
12/8/2021,0,0.25,0.15,,,,
12/9/2021,0,0.25,0.15,,,,
12/10/2021,0,0.25,0.15,,,,
12/11/2021,0,0.25,0.15,,,,
12/12/2021,0,0.25,0.15,,,,
12/13/2021,0,0.25,0.15,,,,
12/14/2021,0,0.25,0.15,,,,
12/15/2021,0,0.25,0.15,,,,
12/16/2021,0,0.25,0.15,,,,
12/17/2021,0,0.25,0.15,,,,
12/18/2021,0,0.25,0.15,,,,
12/19/2021,0,0.25,0.15,,,,
12/20/2021,0,0.25,0.15,,,,
12/21/2021,0,0.25,0.15,,,,
12/22/2021,0,0.25,0.15,,,,
12/23/2021,0,0.25,0.15,,,,
12/24/2021,0,0.25,0.15,,,,
12/25/2021,0,0.25,0.15,,,,
12/26/2021,0,0.25,0.15,,,,
12/27/2021,0,0.25,0.15,,,,
12/28/2021,0,0.25,0.15,,,,
12/29/2021,0,0.25,0.15,,,,
12/30/2021,0,0.25,0.15,,,,
12/31/2021,0,0.25,0.15,,,,
1/1/2022,0,0.25,0.15,,,,
1/2/2022,0,0.25,0.15,,,,
1/3/2022,0,0.25,0.15,,,,
1/4/2022,0,0.25,0.15,,,,
1/5/2022,0,0.25,0.15,,,,
1/6/2022,0,0.25,0.15,,,,
1/7/2022,0,0.25,0.15,,,,
1/8/2022,0,0.25,0.15,,,,
1/9/2022,0,0.25,0.15,,,,
1/10/2022,0,0.25,0.15,,,,
1/11/2022,0,0.25,0.15,,,,
1/12/2022,0,0.25,0.15,,,,
1/13/2022,0,0.25,0.15,,,,
1/14/2022,0,0.25,0.15,,,,
1/15/2022,0,0.25,0.15,,,,
1/16/2022,0,0.25,0.15,,,,
1/17/2022,0,0.25,0.15,,,,
1/18/2022,0,0.25,0.15,,,,
1/19/2022,0,0.25,0.15,,,,
1/20/2022,0,0.25,0.15,,,,
1/21/2022,0,0.25,0.15,,,,
1/22/2022,0,0.25,0.15,,,,
1/23/2022,0,0.25,0.15,,,,
1/24/2022,0,0.25,0.15,,,,
1/25/2022,0,0.25,0.15,,,,
1/26/2022,0,0.25,0.15,,,,
1/27/2022,0,0.25,0.15,,,,
1/28/2022,0,0.25,0.15,,,,
1/29/2022,0,0.25,0.15,,,,
1/30/2022,0,0.25,0.15,,,,
1/31/2022,0,0.25,0.15,,,,
2/1/2022,0,0.25,0.15,,,,
2/2/2022,0,0.25,0.15,,,,
2/3/2022,0,0.25,0.15,,,,
2/4/2022,0,0.25,0.15,,,,
2/5/2022,0,0.25,0.15,,,,
2/6/2022,0,0.25,0.15,,,,
2/7/2022,0,0.25,0.15,,,,
2/8/2022,0,0.25,0.15,,,,
2/9/2022,0,0.25,0.15,,,,
2/10/2022,0,0.25,0.15,,,,
2/11/2022,0,0.25,0.15,,,,
2/12/2022,0,0.25,0.15,,,,
2/13/2022,0,0.25,0.15,,,,
2/14/2022,0,0.25,0.15,,,,
2/15/2022,0,0.25,0.15,,,,
2/16/2022,0,0.25,0.15,,,,
2/17/2022,0,0.25,0.15,,,,
2/18/2022,0,0.25,0.15,,,,
2/19/2022,0,0.25,0.15,,,,
2/20/2022,0,0.25,0.15,,,,
2/21/2022,0,0.25,0.15,,,,
2/22/2022,0,0.25,0.15,,,,
2/23/2022,0,0.25,0.15,,,,
2/24/2022,0,0.25,0.15,,,,
2/25/2022,0,0.25,0.15,,,,
2/26/2022,0,0.25,0.15,,,,
2/27/2022,0,0.25,0.15,,,,
2/28/2022,0,0.25,0.15,,,,
3/1/2022,0,0.25,0.15,,,,
3/2/2022,0,0.25,0.15,,,,
3/3/2022,0,0.25,0.15,,,,
3/4/2022,0,0.25,0.15,,,,
3/5/2022,0,0.25,0.15,,,,
3/6/2022,0,0.25,0.15,,,,
3/7/2022,0,0.25,0.15,,,,
3/8/2022,0,0.25,0.15,,,,
3/9/2022,0,0.25,0.15,,,,
3/10/2022,0,0.25,0.15,,,,
3/11/2022,0,0.25,0.15,,,,
3/12/2022,0,0.25,0.15,,,,
3/13/2022,0,0.25,0.15,,,,
3/14/2022,0,0.25,0.15,,,,
3/15/2022,0,0.25,0.15,,,,
3/16/2022,0,0.25,0.15,,,,
3/17/2022,0.25,0.5,0.4,,,,
3/18/2022,0.25,0.5,0.4,,,,
3/19/2022,0.25,0.5,0.4,,,,
3/20/2022,0.25,0.5,0.4,,,,
3/21/2022,0.25,0.5,0.4,,,,
3/22/2022,0.25,0.5,0.4,,,,
3/23/2022,0.25,0.5,0.4,,,,
3/24/2022,0.25,0.5,0.4,,,,
3/25/2022,0.25,0.5,0.4,,,,
3/26/2022,0.25,0.5,0.4,,,,
3/27/2022,0.25,0.5,0.4,,,,
3/28/2022,0.25,0.5,0.4,,,,
3/29/2022,0.25,0.5,0.4,,,,
3/30/2022,0.25,0.5,0.4,,,,
3/31/2022,0.25,0.5,0.4,,,,
4/1/2022,0.25,0.5,0.4,,,,
4/2/2022,0.25,0.5,0.4,,,,
4/3/2022,0.25,0.5,0.4,,,,
4/4/2022,0.25,0.5,0.4,,,,
4/5/2022,0.25,0.5,0.4,,,,
4/6/2022,0.25,0.5,0.4,,,,
4/7/2022,0.25,0.5,0.4,,,,
4/8/2022,0.25,0.5,0.4,,,,
4/9/2022,0.25,0.5,0.4,,,,
4/10/2022,0.25,0.5,0.4,,,,
4/11/2022,0.25,0.5,0.4,,,,
4/12/2022,0.25,0.5,0.4,,,,
4/13/2022,0.25,0.5,0.4,,,,
4/14/2022,0.25,0.5,0.4,,,,
4/15/2022,0.25,0.5,0.4,,,,
4/16/2022,0.25,0.5,0.4,,,,
4/17/2022,0.25,0.5,0.4,,,,
4/18/2022,0.25,0.5,0.4,,,,
4/19/2022,0.25,0.5,0.4,,,,
4/20/2022,0.25,0.5,0.4,,,,
4/21/2022,0.25,0.5,0.4,,,,
4/22/2022,0.25,0.5,0.4,,,,
4/23/2022,0.25,0.5,0.4,,,,
4/24/2022,0.25,0.5,0.4,,,,
4/25/2022,0.25,0.5,0.4,,,,
4/26/2022,0.25,0.5,0.4,,,,
4/27/2022,0.25,0.5,0.4,,,,
4/28/2022,0.25,0.5,0.4,,,,
4/29/2022,0.25,0.5,0.4,,,,
4/30/2022,0.25,0.5,0.4,,,,
5/1/2022,0.25,0.5,0.4,,,,
5/2/2022,0.25,0.5,0.4,,,,
5/3/2022,0.25,0.5,0.4,,,,
5/4/2022,0.25,0.5,0.4,,,,
5/5/2022,0.75,1,0.9,,,,
5/6/2022,0.75,1,0.9,,,,
5/7/2022,0.75,1,0.9,,,,
5/8/2022,0.75,1,0.9,,,,
5/9/2022,0.75,1,0.9,,,,
5/10/2022,0.75,1,0.9,,,,
5/11/2022,0.75,1,0.9,,,,
5/12/2022,0.75,1,0.9,,,,
5/13/2022,0.75,1,0.9,,,,
5/14/2022,0.75,1,0.9,,,,
5/15/2022,0.75,1,0.9,,,,
5/16/2022,0.75,1,0.9,,,,
5/17/2022,0.75,1,0.9,,,,
5/18/2022,0.75,1,0.9,,,,
5/19/2022,0.75,1,0.9,,,,
5/20/2022,0.75,1,0.9,,,,
5/21/2022,0.75,1,0.9,,,,
5/22/2022,0.75,1,0.9,,,,
5/23/2022,0.75,1,0.9,,,,
5/24/2022,0.75,1,0.9,,,,
5/25/2022,0.75,1,0.9,,,,
5/26/2022,0.75,1,0.9,,,,
5/27/2022,0.75,1,0.9,,,,
5/28/2022,0.75,1,0.9,,,,
5/29/2022,0.75,1,0.9,,,,
5/30/2022,0.75,1,0.9,,,,
5/31/2022,0.75,1,0.9,,,,
6/1/2022,0.75,1,0.9,,,,
6/2/2022,0.75,1,0.9,,,,
6/3/2022,0.75,1,0.9,,,,
6/4/2022,0.75,1,0.9,,,,
6/5/2022,0.75,1,0.9,,,,
6/6/2022,0.75,1,0.9,,,,
6/7/2022,0.75,1,0.9,,,,
6/8/2022,0.75,1,0.9,,,,
6/9/2022,0.75,1,0.9,,,,
6/10/2022,0.75,1,0.9,,,,
6/11/2022,0.75,1,0.9,,,,
6/12/2022,0.75,1,0.9,,,,
6/13/2022,0.75,1,0.9,,,,
6/14/2022,0.75,1,0.9,,,,
6/15/2022,0.75,1,0.9,,,,
6/16/2022,1.5,1.75,1.65,,,,
6/17/2022,1.5,1.75,1.65,,,,
6/18/2022,1.5,1.75,1.65,,,,
6/19/2022,1.5,1.75,1.65,,,,
6/20/2022,1.5,1.75,1.65,,,,
6/21/2022,1.5,1.75,1.65,,,,
6/22/2022,1.5,1.75,1.65,,,,
6/23/2022,1.5,1.75,1.65,,,,
6/24/2022,1.5,1.75,1.65,,,,
6/25/2022,1.5,1.75,1.65,,,,
6/26/2022,1.5,1.75,1.65,,,,
6/27/2022,1.5,1.75,1.65,,,,
6/28/2022,1.5,1.75,1.65,,,,
6/29/2022,1.5,1.75,1.65,,,,
6/30/2022,1.5,1.75,1.65,,,,
7/1/2022,1.5,1.75,1.65,,,,
7/2/2022,1.5,1.75,1.65,,,,
7/3/2022,1.5,1.75,1.65,,,,
7/4/2022,1.5,1.75,1.65,,,,
7/5/2022,1.5,1.75,1.65,,,,
7/6/2022,1.5,1.75,1.65,,,,
7/7/2022,1.5,1.75,1.65,,,,
7/8/2022,1.5,1.75,1.65,,,,
7/9/2022,1.5,1.75,1.65,,,,
7/10/2022,1.5,1.75,1.65,,,,
7/11/2022,1.5,1.75,1.65,,,,
7/12/2022,1.5,1.75,1.65,,,,
7/13/2022,1.5,1.75,1.65,,,,
7/14/2022,1.5,1.75,1.65,,,,
7/15/2022,1.5,1.75,1.65,,,,
7/16/2022,1.5,1.75,1.65,,,,
7/17/2022,1.5,1.75,1.65,,,,
7/18/2022,1.5,1.75,1.65,,,,
7/19/2022,1.5,1.75,1.65,,,,
7/20/2022,1.5,1.75,1.65,,,,
7/21/2022,1.5,1.75,1.65,,,,
7/22/2022,1.5,1.75,1.65,,,,
7/23/2022,1.5,1.75,1.65,,,,
7/24/2022,1.5,1.75,1.65,,,,
7/25/2022,1.5,1.75,1.65,,,,
7/26/2022,1.5,1.75,1.65,,,,
7/27/2022,1.5,1.75,1.65,,,,
7/28/2022,2.25,2.5,2.4,,,,
7/29/2022,2.25,2.5,2.4,,,,
7/30/2022,2.25,2.5,2.4,,,,
7/31/2022,2.25,2.5,2.4,,,,
8/1/2022,2.25,2.5,2.4,,,,
8/2/2022,2.25,2.5,2.4,,,,
8/3/2022,2.25,2.5,2.4,,,,
8/4/2022,2.25,2.5,2.4,,,,
8/5/2022,2.25,2.5,2.4,,,,
8/6/2022,2.25,2.5,2.4,,,,
8/7/2022,2.25,2.5,2.4,,,,
8/8/2022,2.25,2.5,2.4,,,,
8/9/2022,2.25,2.5,2.4,,,,
8/10/2022,2.25,2.5,2.4,,,,
8/11/2022,2.25,2.5,2.4,,,,
8/12/2022,2.25,2.5,2.4,,,,
8/13/2022,2.25,2.5,2.4,,,,
8/14/2022,2.25,2.5,2.4,,,,
8/15/2022,2.25,2.5,2.4,,,,
8/16/2022,2.25,2.5,2.4,,,,
8/17/2022,2.25,2.5,2.4,,,,
8/18/2022,2.25,2.5,2.4,,,,
8/19/2022,2.25,2.5,2.4,,,,
8/20/2022,2.25,2.5,2.4,,,,
8/21/2022,2.25,2.5,2.4,,,,
8/22/2022,2.25,2.5,2.4,,,,
8/23/2022,2.25,2.5,2.4,,,,
8/24/2022,2.25,2.5,2.4,,,,
8/25/2022,2.25,2.5,2.4,,,,
8/26/2022,2.25,2.5,2.4,,,,
8/27/2022,2.25,2.5,2.4,,,,
8/28/2022,2.25,2.5,2.4,,,,
8/29/2022,2.25,2.5,2.4,,,,
8/30/2022,2.25,2.5,2.4,,,,
8/31/2022,2.25,2.5,2.4,,,,
9/1/2022,2.25,2.5,2.4,,,,
9/2/2022,2.25,2.5,2.4,,,,
9/3/2022,2.25,2.5,2.4,,,,
9/4/2022,2.25,2.5,2.4,,,,
9/5/2022,2.25,2.5,2.4,,,,
9/6/2022,2.25,2.5,2.4,,,,
9/7/2022,2.25,2.5,2.4,,,,
9/8/2022,2.25,2.5,2.4,,,,
9/9/2022,2.25,2.5,2.4,,,,
9/10/2022,2.25,2.5,2.4,,,,
9/11/2022,2.25,2.5,2.4,,,,
9/12/2022,2.25,2.5,2.4,,,,
9/13/2022,2.25,2.5,2.4,,,,
9/14/2022,2.25,2.5,2.4,,,,
9/15/2022,2.25,2.5,2.4,,,,
9/16/2022,2.25,2.5,2.4,,,,
9/17/2022,2.25,2.5,2.4,,,,
9/18/2022,2.25,2.5,2.4,,,,
9/19/2022,2.25,2.5,2.4,,,,
9/20/2022,2.25,2.5,2.4,,,,
9/21/2022,2.25,2.5,2.4,,,,
9/22/2022,3,3.25,3.15,,,,
9/23/2022,3,3.25,3.15,,,,
9/24/2022,3,3.25,3.15,,,,
9/25/2022,3,3.25,3.15,,,,
9/26/2022,3,3.25,3.15,,,,
9/27/2022,3,3.25,3.15,,,,
9/28/2022,3,3.25,3.15,,,,
9/29/2022,3,3.25,3.15,,,,
9/30/2022,3,3.25,3.15,,,,
10/1/2022,3,3.25,3.15,,,,
10/2/2022,3,3.25,3.15,,,,
10/3/2022,3,3.25,3.15,,,,
10/4/2022,3,3.25,3.15,,,,
10/5/2022,3,3.25,3.15,,,,
10/6/2022,3,3.25,3.15,,,,
10/7/2022,3,3.25,3.15,,,,
10/8/2022,3,3.25,3.15,,,,
10/9/2022,3,3.25,3.15,,,,
10/10/2022,3,3.25,3.15,,,,
10/11/2022,3,3.25,3.15,,,,
10/12/2022,3,3.25,3.15,,,,
10/13/2022,3,3.25,3.15,,,,
10/14/2022,3,3.25,3.15,,,,
10/15/2022,3,3.25,3.15,,,,
10/16/2022,3,3.25,3.15,,,,
10/17/2022,3,3.25,3.15,,,,
10/18/2022,3,3.25,3.15,,,,
10/19/2022,3,3.25,3.15,,,,
10/20/2022,3,3.25,3.15,,,,
10/21/2022,3,3.25,3.15,,,,
10/22/2022,3,3.25,3.15,,,,
10/23/2022,3,3.25,3.15,,,,
10/24/2022,3,3.25,3.15,,,,
10/25/2022,3,3.25,3.15,,,,
10/26/2022,3,3.25,3.15,,,,
10/27/2022,3,3.25,3.15,,,,
10/28/2022,3,3.25,3.15,,,,
10/29/2022,3,3.25,3.15,,,,
10/30/2022,3,3.25,3.15,,,,
10/31/2022,3,3.25,3.15,,,,
11/1/2022,3,3.25,3.15,,,,
11/2/2022,3,3.25,3.15,,,,
11/3/2022,3.75,4,3.9,,,,
11/4/2022,3.75,4,3.9,,,,
11/5/2022,3.75,4,3.9,,,,
11/6/2022,3.75,4,3.9,,,,
11/7/2022,3.75,4,3.9,,,,
11/8/2022,3.75,4,3.9,,,,
11/9/2022,3.75,4,3.9,,,,
11/10/2022,3.75,4,3.9,,,,
11/11/2022,3.75,4,3.9,,,,
11/12/2022,3.75,4,3.9,,,,
11/13/2022,3.75,4,3.9,,,,
11/14/2022,3.75,4,3.9,,,,
11/15/2022,3.75,4,3.9,,,,
11/16/2022,3.75,4,3.9,,,,
11/17/2022,3.75,4,3.9,,,,
11/18/2022,3.75,4,3.9,,,,
11/19/2022,3.75,4,3.9,,,,
11/20/2022,3.75,4,3.9,,,,
11/21/2022,3.75,4,3.9,,,,
11/22/2022,3.75,4,3.9,,,,
11/23/2022,3.75,4,3.9,,,,
11/24/2022,3.75,4,3.9,,,,
11/25/2022,3.75,4,3.9,,,,
11/26/2022,3.75,4,3.9,,,,
11/27/2022,3.75,4,3.9,,,,
11/28/2022,3.75,4,3.9,,,,
11/29/2022,3.75,4,3.9,,,,
11/30/2022,3.75,4,3.9,,,,
12/1/2022,3.75,4,3.9,,,,
12/2/2022,3.75,4,3.9,,,,
12/3/2022,3.75,4,3.9,,,,
12/4/2022,3.75,4,3.9,,,,
12/5/2022,3.75,4,3.9,,,,
12/6/2022,3.75,4,3.9,,,,
12/7/2022,3.75,4,3.9,,,,
12/8/2022,3.75,4,3.9,,,,
12/9/2022,3.75,4,3.9,,,,
12/10/2022,3.75,4,3.9,,,,
12/11/2022,3.75,4,3.9,,,,
12/12/2022,3.75,4,3.9,,,,
12/13/2022,3.75,4,3.9,,,,
12/14/2022,3.75,4,3.9,,,,
12/15/2022,4.25,4.5,4.4,,,,
12/16/2022,4.25,4.5,4.4,,,,
12/17/2022,4.25,4.5,4.4,,,,
12/18/2022,4.25,4.5,4.4,,,,
12/19/2022,4.25,4.5,4.4,,,,
12/20/2022,4.25,4.5,4.4,,,,
12/21/2022,4.25,4.5,4.4,,,,
12/22/2022,4.25,4.5,4.4,,,,
12/23/2022,4.25,4.5,4.4,,,,
12/24/2022,4.25,4.5,4.4,,,,
12/25/2022,4.25,4.5,4.4,,,,
12/26/2022,4.25,4.5,4.4,,,,
12/27/2022,4.25,4.5,4.4,,,,
12/28/2022,4.25,4.5,4.4,,,,
12/29/2022,4.25,4.5,4.4,,,,
12/30/2022,4.25,4.5,4.4,,,,
12/31/2022,4.25,4.5,4.4,,,,
1/1/2023,4.25,4.5,4.4,,,,
1/2/2023,4.25,4.5,4.4,,,,
1/3/2023,4.25,4.5,4.4,,,,
1/4/2023,4.25,4.5,4.4,,,,
1/5/2023,4.25,4.5,4.4,,,,
1/6/2023,4.25,4.5,4.4,,,,
1/7/2023,4.25,4.5,4.4,,,,
1/8/2023,4.25,4.5,4.4,,,,
1/9/2023,4.25,4.5,4.4,,,,
1/10/2023,4.25,4.5,4.4,,,,
1/11/2023,4.25,4.5,4.4,,,,
1/12/2023,4.25,4.5,4.4,,,,
1/13/2023,4.25,4.5,4.4,,,,
1/14/2023,4.25,4.5,4.4,,,,
1/15/2023,4.25,4.5,4.4,,,,
1/16/2023,4.25,4.5,4.4,,,,
1/17/2023,4.25,4.5,4.4,,,,
1/18/2023,4.25,4.5,4.4,,,,
1/19/2023,4.25,4.5,4.4,,,,
1/20/2023,4.25,4.5,4.4,,,,
1/21/2023,4.25,4.5,4.4,,,,
1/22/2023,4.25,4.5,4.4,,,,
1/23/2023,4.25,4.5,4.4,,,,
1/24/2023,4.25,4.5,4.4,,,,
1/25/2023,4.25,4.5,4.4,,,,
1/26/2023,4.25,4.5,4.4,,,,
1/27/2023,4.25,4.5,4.4,,,,
1/28/2023,4.25,4.5,4.4,,,,
1/29/2023,4.25,4.5,4.4,,,,
1/30/2023,4.25,4.5,4.4,,,,
1/31/2023,4.25,4.5,4.4,,,,
2/1/2023,4.25,4.5,4.4,,,,
2/2/2023,4.5,4.75,4.65,,,,
2/3/2023,4.5,4.75,4.65,,,,
2/4/2023,4.5,4.75,4.65,,,,
2/5/2023,4.5,4.75,4.65,,,,
2/6/2023,4.5,4.75,4.65,,,,
2/7/2023,4.5,4.75,4.65,,,,
2/8/2023,4.5,4.75,4.65,,,,
2/9/2023,4.5,4.75,4.65,,,,
